time,price,market,slug,end_date,resolution,resolution_date
2025-03-19 00:00:05,0.735,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-20 00:00:05,0.695,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-21 00:00:05,0.695,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-22 00:00:06,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-23 00:00:06,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-24 00:00:05,0.705,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-25 00:00:06,0.68,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-26 00:00:05,0.655,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-27 00:00:06,0.635,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-28 00:00:06,0.605,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-29 00:00:06,0.575,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-30 00:00:06,0.52,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-03-31 00:00:05,0.535,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-01 00:00:05,0.495,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-02 00:00:06,0.49,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-03 00:00:05,0.45,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-04 00:00:05,0.455,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-05 00:00:05,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-06 00:00:05,0.43,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-07 00:00:06,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-08 00:00:06,0.465,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-09 00:00:06,0.48,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-10 00:00:05,0.475,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-11 00:00:05,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-12 00:00:06,0.44,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-13 00:00:05,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-14 00:00:05,0.425,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-15 00:00:05,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-16 00:00:05,0.44,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-17 00:00:06,0.445,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-18 00:00:04,0.485,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-19 00:00:06,0.465,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-20 00:00:06,0.475,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-21 00:00:06,0.51,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-22 00:00:06,0.525,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-23 00:00:07,0.615,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-24 00:00:06,0.585,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-25 00:00:06,0.605,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-26 00:00:06,0.605,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-27 00:00:05,0.645,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-28 00:00:05,0.61,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-29 00:00:05,0.62,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-04-30 00:00:06,0.575,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-01 00:00:06,0.575,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-02 00:00:06,0.565,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-03 00:00:06,0.485,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-04 00:00:05,0.48,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-05 00:00:05,0.5,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-06 00:00:06,0.5,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-07 00:00:05,0.48,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-08 00:00:06,0.46,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-09 00:00:07,0.475,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-10 00:00:06,0.505,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-11 00:00:06,0.58,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-12 00:00:06,0.565,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-13 00:00:06,0.565,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-14 00:00:07,0.58,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-15 00:00:07,0.545,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-16 00:00:06,0.545,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-17 00:00:07,0.49,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-18 00:00:06,0.505,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-19 00:00:06,0.505,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-20 00:00:06,0.49,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-21 00:00:06,0.49,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-22 00:00:07,0.435,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-23 00:00:07,0.415,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-24 00:00:07,0.395,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-25 00:00:06,0.395,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-26 00:00:07,0.415,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-27 00:00:06,0.385,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-28 00:00:06,0.385,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-29 00:00:07,0.405,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-30 00:00:07,0.405,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-05-31 00:00:07,0.405,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-01 00:00:07,0.405,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-02 00:00:06,0.39,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-03 00:00:07,0.38,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-04 00:00:06,0.315,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-05 00:00:06,0.295,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-06 00:00:06,0.265,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-07 00:00:07,0.265,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-08 00:00:07,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-09 00:00:07,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-10 00:00:06,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-11 00:00:07,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-12 00:00:07,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-13 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-14 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-15 00:00:08,0.24,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-16 00:00:07,0.255,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-17 00:00:08,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-18 00:00:08,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-19 00:00:07,0.255,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-20 00:00:08,0.24,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-21 00:00:08,0.24,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-22 00:00:06,0.24,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-23 00:00:07,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-24 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-25 00:00:07,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-26 00:00:08,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-27 00:00:07,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-28 00:00:07,0.265,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-29 00:00:08,0.255,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-06-30 00:00:07,0.26,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-01 00:00:08,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-02 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-03 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-04 00:00:08,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-05 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-06 00:00:07,0.24,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-07 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-08 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-09 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-10 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-11 00:00:08,0.425,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-11 00:00:08,0.22,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-12 00:00:09,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-12 00:00:09,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-13 00:00:08,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-13 00:00:08,0.345,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-14 00:00:07,0.195,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-14 00:00:07,0.33,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-15 00:00:08,0.375,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-15 00:00:08,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-16 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-16 00:00:08,0.37,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-17 00:00:08,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-17 00:00:08,0.34,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-18 00:00:08,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-18 00:00:08,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-19 00:00:09,0.32,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-19 00:00:09,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-20 00:00:08,0.325,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-20 00:00:08,0.245,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-21 00:00:07,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-21 00:00:07,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-22 00:00:09,0.255,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-22 00:00:09,0.35,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-23 00:00:09,0.255,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-23 00:00:09,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-24 00:00:09,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-24 00:00:09,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-25 00:00:09,0.5,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-25 00:00:09,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-25 00:00:09,0.33,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-26 00:00:09,0.31,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-26 00:00:09,0.615,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-26 00:00:09,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-27 00:00:10,0.305,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-27 00:00:10,0.205,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-27 00:00:10,0.53,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-28 00:00:09,0.285,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-28 00:00:09,0.49,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-28 00:00:09,0.195,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-29 00:00:10,0.285,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-29 00:00:10,0.205,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-29 00:00:10,0.5,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-30 00:00:10,0.495,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-30 00:00:10,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-07-30 00:00:10,0.285,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-31 00:00:08,0.505,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-07-31 00:00:08,0.295,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-07-31 00:00:08,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-01 00:00:09,0.505,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-01 00:00:09,0.305,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-01 00:00:09,0.235,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-02 00:00:09,0.305,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-02 00:00:09,0.515,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-02 00:00:09,0.225,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-03 00:00:08,0.215,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-03 00:00:08,0.305,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-03 00:00:08,0.515,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-04 00:00:07,0.515,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-04 00:00:07,0.195,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-04 00:00:07,0.295,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-05 00:00:08,0.515,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-05 00:00:08,0.29,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-05 00:00:08,0.205,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-06 00:00:09,0.515,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-06 00:00:09,0.205,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-06 00:00:09,0.305,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-07 00:00:03,0.265,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
2025-08-07 00:00:10,0.355,"Russia x Ukraine ceasefire by March 31, 2026?",russia-x-ukraine-ceasefire-by-march-31-2026,2026-03-31,0,2026-04-01
2025-08-07 00:00:11,0.55,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-08 00:00:02,0.625,Russia x Ukraine ceasefire by end of 2026?,russia-x-ukraine-ceasefire-before-2027,2026-12-31,,
2025-08-08 00:00:05,0.295,Russia x Ukraine ceasefire in 2025?,russia-x-ukraine-ceasefire-in-2025,2025-12-31,0,2026-01-01
